train_id,block_id,speed,dist_remaining,current_delay,hour_of_day,weather_code,priority,actual_time_remaining,next_delay,timestamp
TRN-005,BLK-006,75.34178048310427,55.46538773101079,0.7674840153433283,8,0,1,35.69210146495567,-7.711434138847764,2023-12-26T09:39:00
TRN-006,BLK-001,26.078886518084445,14.653167650119503,2.924114353379756,12,1,0,37.27109906725236,6.482498792363976,2023-10-06T08:54:00
TRN-002,BLK-014,102.57670778367621,80.0990814122416,7.573182286495842,4,2,0,71.92637167748333,32.64734951548252,2023-11-15T22:28:00
TRN-009,BLK-001,76.41790952641747,1.8927074127391474,1.8974398124887424,18,1,1,5.025395817471042,5.43676455750928,2023-05-09T17:44:00
TRN-003,BLK-008,64.86720791062689,56.11858654720496,2.5767852095776766,4,1,1,53.74271448555287,4.411682150841278,2023-01-20T17:27:00
TRN-005,BLK-002,80.40551134721137,97.05823138205798,7.6805981200856985,9,1,0,82.8849920913802,18.139039029219738,2023-03-03T02:47:00
TRN-009,BLK-003,91.97444682806206,15.320179914535359,0.4084605652365175,3,0,0,3.756178853786814,-5.829558171428103,2023-08-19T09:24:00
TRN-001,BLK-008,20.28553862690591,62.74986323998254,9.64558834198676,1,0,0,187.40458169758602,11.45037583912592,2023-03-19T05:07:00
TRN-008,BLK-003,30.171382704302424,68.41593065911566,8.99541898426547,17,0,0,139.30657256693004,12.247377157882525,2023-12-31T16:10:00
TRN-008,BLK-010,48.611898669814074,88.6776589252716,8.422743854418538,2,1,1,112.72794999760139,11.698899515498777,2023-05-23T19:32:00
TRN-006,BLK-010,32.673591349898594,29.295192004481684,6.97439582164955,7,1,0,75.70897946003967,28.887283464119363,2023-09-08T06:11:00
TRN-002,BLK-008,93.18202557652914,33.447779481966236,10.359076224155894,1,1,1,16.42263883113588,5.244656201921371,2023-03-20T03:43:00
TRN-007,BLK-001,33.870432224354516,9.425045782214958,1.5490848028247095,0,2,0,26.108490170604995,10.961515614427103,2023-09-08T23:11:00
TRN-001,BLK-008,31.97693651518461,93.55164425608737,9.677729766917029,5,2,1,216.98474585843192,51.126628009058436,2023-11-18T04:35:00
TRN-006,BLK-017,50.60400537580021,23.158722909185826,0.5810426912431317,20,2,1,40.96281031170509,14.085090317422823,2023-03-26T09:17:00
TRN-009,BLK-008,60.20338417110656,34.45776693680356,4.014111968503894,13,0,0,36.25364491378474,5.926398092022271,2023-06-25T02:00:00
TRN-007,BLK-019,97.18371843247607,1.1832691954792418,6.243605254931848,8,2,0,7.5420937830809995,13.055163585429984,2023-04-12T14:44:00
TRN-010,BLK-010,98.04753601932332,17.343754193670023,1.7969513993497288,10,2,1,13.771952921689172,4.955427492665429,2023-04-06T05:37:00
TRN-002,BLK-012,84.94307753864105,7.896549794173547,2.004523810472955,5,0,0,9.735519074583701,6.162272437136613,2023-06-08T18:55:00
TRN-006,BLK-008,58.234232503796676,69.65359841365841,7.842345728268407,21,2,1,85.61401056912564,21.69073451218319,2023-10-15T05:01:00
TRN-004,BLK-005,38.31908606072956,30.259780627724787,7.254284558858204,14,0,0,40.5291342425482,0.4026740000801059,2023-09-21T16:58:00
TRN-007,BLK-013,117.65317301463364,16.694571204095986,1.016142112877655,7,2,0,14.17793099992178,6.6802842656327615,2023-09-15T23:31:00
TRN-005,BLK-004,50.19177442038121,22.307061669023355,1.035440631857476,7,2,1,34.41831810260246,8.787562617713128,2023-01-16T15:46:00
TRN-004,BLK-007,39.636352294064025,73.48544522402356,3.1803609294411403,11,0,0,109.91280951852985,1.8537031849421384,2023-10-08T08:08:00
TRN-001,BLK-001,27.361925789331703,69.50369725154285,7.1949508105328475,17,0,1,125.44321473676746,-19.771495497775756,2023-06-03T04:44:00
TRN-009,BLK-020,21.3441585301296,61.0156947150801,22.186514868600963,3,1,1,167.84010321449927,18.507011079760698,2023-03-08T01:25:00
TRN-006,BLK-014,42.76169832955087,31.524135016610522,0.6814355590743802,6,0,0,50.523797462701864,6.9729369511234935,2023-04-16T05:07:00
TRN-004,BLK-001,48.98219588350702,40.579776666685504,7.7033345154272155,4,2,1,64.55113609395528,22.546886943845834,2023-03-24T01:13:00
TRN-004,BLK-015,22.616373477777756,17.220104157364247,1.3157758386370322,6,2,1,45.34736962643547,0.9791523855871649,2023-07-17T16:10:00
TRN-004,BLK-017,42.833814905607454,78.40933295524741,2.170765838073604,0,1,0,131.2779557546392,23.615871362532584,2023-07-20T08:00:00
TRN-009,BLK-005,96.34601577703867,80.73921756489732,2.5741450498209053,18,0,0,50.44803574300097,2.741398397994991,2023-01-21T09:00:00
TRN-007,BLK-009,101.01363080212225,31.38181318549236,12.1659770963637,5,2,1,24.215707025724292,17.741538468695815,2023-04-21T12:10:00
TRN-006,BLK-012,93.52616351322247,43.683957749220696,0.8735040826366979,13,0,0,23.292663924023273,-3.8584762906834857,2023-08-21T16:02:00
TRN-007,BLK-003,55.41144978751072,24.446314319357697,12.396695121869598,17,0,0,32.54343851820177,18.46945177222279,2023-05-22T12:54:00
TRN-001,BLK-002,103.49770215903868,33.58243725168026,14.792336815745617,22,0,0,22.10689995277617,17.43072497485347,2023-05-17T04:27:00
TRN-001,BLK-015,43.63512998285634,18.271988596132804,19.377522688997637,11,2,0,32.589556209633294,26.842384273023136,2023-01-06T03:27:00
TRN-001,BLK-019,89.03995714283526,32.16623971524777,28.376724170571528,1,2,0,39.24920719149952,45.95055723965477,2023-11-07T03:50:00
TRN-004,BLK-010,28.976756965273157,41.75365084701814,5.224935577392527,5,2,0,128.18657069622387,46.95534922942272,2023-09-20T10:08:00
TRN-010,BLK-019,84.76960266886371,3.83658032941534,2.8991947611244435,13,2,1,5.691053490729754,5.874713289821491,2023-05-30T05:44:00
TRN-005,BLK-013,22.294507792702827,1.540975317386084,2.1536674686230146,22,2,0,12.298708054362372,10.305232203973542,2023-02-18T12:08:00
TRN-006,BLK-006,58.67737378507583,84.94112387200607,1.7945470681781164,20,0,1,68.38714647547502,-16.67405857278897,2023-03-22T20:22:00
TRN-006,BLK-008,41.27172708494582,48.14475706421718,1.838773108599825,4,0,1,53.874394413174784,-14.27870410277636,2023-09-26T10:26:00
TRN-003,BLK-020,99.65111679977582,11.14786057916739,3.002417004829372,8,2,1,5.252400476677436,1.5426836266100805,2023-01-05T05:06:00
TRN-005,BLK-011,78.14162634667785,19.2552263074517,1.3427420641697347,9,1,1,7.387789605948441,-6.0543356593832085,2023-04-03T22:12:00
TRN-004,BLK-019,78.08572326288976,60.55643379963265,1.7615324136203145,4,1,0,53.65870883289127,8.889507123123812,2023-03-28T19:21:00
TRN-007,BLK-019,59.60406061751461,62.42527946636021,0.4870069241752888,9,1,1,59.384765162987456,-2.9681876266053933,2023-10-09T06:39:00
TRN-001,BLK-004,88.20143583404962,15.559336719363815,4.263045253778215,18,2,1,3.6454789328620834,-2.6758863088794778,2023-03-22T00:24:00
TRN-009,BLK-004,70.02048643224444,75.56089137225422,9.24052251043599,9,0,1,54.70377221935831,-0.8032343625986549,2023-03-06T03:52:00
TRN-003,BLK-010,104.1061988825032,58.17198872918743,3.3913528441766982,5,1,1,40.86829123493011,10.733116732829327,2023-04-08T05:56:00
TRN-003,BLK-005,37.352848149206324,5.184443558213381,1.0397762344414547,15,2,0,19.439286018419814,12.151273907237819,2023-11-23T19:01:00
TRN-010,BLK-001,56.76103634166573,83.12478233712774,3.6375795660589545,13,2,1,104.84394253270199,20.61337765181795,2023-09-30T08:01:00
TRN-007,BLK-018,52.12863032441625,38.22960184490892,6.17174564809933,10,2,0,63.31607460358475,25.485587766013623,2023-12-08T21:13:00
TRN-003,BLK-008,105.6899589827875,29.49344586649619,11.948446436251333,5,2,0,18.61490492914559,13.81997508801596,2023-05-14T19:54:00
TRN-003,BLK-010,92.6584089985817,77.95822106893517,1.3878266392570233,18,1,0,58.62713466688161,9.53391684737065,2023-10-09T02:47:00
TRN-008,BLK-008,42.32211110407506,12.002452597341362,0.2719617542279546,19,2,1,23.589624246573383,6.845725093731864,2023-05-11T05:18:00
TRN-002,BLK-020,75.73645547030813,58.564228489700454,5.024131350280547,20,2,0,75.75330379585458,34.381631598666424,2023-06-04T12:19:00
TRN-007,BLK-019,117.17878180855377,66.42621814204841,4.4130421404514095,1,1,1,34.121500360965214,4.521788425900475,2023-01-01T04:54:00
TRN-007,BLK-020,98.21616811505308,56.880286791478696,5.049275172083055,17,2,0,64.3307724754543,34.632029342742,2023-04-04T20:15:00
TRN-004,BLK-012,21.229373605033736,16.101347782055132,2.2796643871796594,14,2,1,47.98895145566792,4.761815458768483,2023-05-02T03:58:00
TRN-005,BLK-002,69.17799451195782,76.69441907582166,7.133293293736688,23,2,1,81.68489786023576,22.29898693284004,2023-08-18T07:56:00
TRN-003,BLK-012,63.40460245907579,24.168513290201133,10.963855931135546,23,1,0,25.7326072887229,13.825713445060389,2023-09-04T13:51:00
TRN-002,BLK-013,116.58636097058604,91.42620775985588,0.8268353666099143,8,0,1,40.459091698817296,-5.765652724213246,2023-03-19T22:22:00
TRN-007,BLK-008,89.86451538077316,4.598787502002066,7.973419132385954,23,2,1,1.0,5.902938543346249,2023-10-26T13:26:00
TRN-005,BLK-010,20.682086654538104,98.62426956958578,5.2763522799039455,10,2,0,424.0497538487662,143.21106014627034,2023-03-20T08:04:00
TRN-001,BLK-003,25.40511330770834,0.4828859169270783,7.743191125102543,23,1,1,1.0,7.602745315446038,2023-03-24T16:34:00
TRN-004,BLK-011,37.47021956462179,14.353753301191318,3.2039127304239203,16,0,1,19.197332577198036,-0.5830128066438318,2023-08-25T13:40:00
TRN-008,BLK-004,38.34510440644085,84.50980917377214,0.6452781880265841,0,0,0,128.34200393953276,-3.2483351413460007,2023-10-13T22:00:00
TRN-007,BLK-007,59.32723593744887,65.35260417225965,6.844188136451529,16,1,0,80.66648207956095,21.41697499532473,2023-12-30T01:19:00
TRN-004,BLK-006,109.57073456981622,94.16460994590226,18.873809143947156,15,2,1,55.397206130207806,22.707277758512504,2023-03-23T18:26:00
TRN-007,BLK-020,103.60049761753324,44.0001172923429,1.351597383226121,10,2,0,47.212492341849156,23.081518711885643,2023-09-04T11:42:00
TRN-009,BLK-011,100.6900768383396,77.0668707577324,1.5227913441798946,7,2,1,49.313505981009826,4.913080354286928,2023-05-20T06:27:00
TRN-009,BLK-008,40.65566967635214,83.14504598918316,4.725893008379779,8,1,0,147.92108660412342,29.94077899978206,2023-12-07T15:27:00
TRN-008,BLK-010,39.93029789970229,64.2277617383847,2.098338353359474,19,0,1,77.67417411175518,-16.737303564377434,2023-06-22T15:01:00
TRN-002,BLK-017,63.430135210181675,97.38287978518137,5.3725974009677735,12,0,1,70.16571037794934,-16.578361494286344,2023-03-03T21:42:00
TRN-010,BLK-009,48.77691687570696,11.55410163859052,16.938076204687157,4,0,0,20.5151397891852,23.24063055961958,2023-11-06T16:35:00
TRN-001,BLK-012,51.656126541524486,99.94373800821447,5.100377812213601,23,2,0,170.20253792757197,59.21553788205171,2023-12-01T07:46:00
TRN-003,BLK-008,111.98870658656469,82.84135954607245,0.0838261804358789,9,1,0,55.83359172794111,11.533642755814805,2023-01-12T07:43:00
TRN-004,BLK-007,114.59244889885923,77.00847922177212,9.653278261423054,1,2,1,48.806005922367795,18.138051871315817,2023-07-16T22:58:00
TRN-007,BLK-004,56.114870324291935,14.933469729630833,1.4202719320560298,11,0,1,10.164121191927858,-4.382999807689181,2023-03-30T07:13:00
TRN-001,BLK-001,74.85826325426453,25.17304589487145,4.807842022254233,17,1,0,19.59013274639017,4.221407907052894,2023-12-30T17:07:00
TRN-005,BLK-012,82.73615624635852,92.63808704300297,2.87394259214855,1,1,1,68.80050919234279,4.493602748797626,2023-07-04T03:02:00
TRN-008,BLK-007,30.844326253845814,70.57445124053703,0.06817722300728539,19,0,1,117.09826777352154,-20.118676409040813,2023-07-18T11:58:00
TRN-004,BLK-004,63.62231001116078,11.268922354194666,4.9820007270355475,9,0,0,13.657401076866112,8.0120709016903,2023-08-05T05:22:00
TRN-001,BLK-017,41.483906806387324,76.05824966081994,5.569969794459522,20,0,1,88.64878213336205,-15.787641658680034,2023-10-31T01:14:00
TRN-003,BLK-018,105.04543841325228,46.49822168871769,3.93085718418789,9,0,1,21.71166330911428,-0.9163986131851369,2023-06-30T21:15:00
TRN-004,BLK-009,77.44193188165191,78.32141773443941,2.3608181317154826,19,0,0,68.81276130474942,10.492176611340483,2023-06-12T16:11:00
TRN-006,BLK-014,72.15419456426723,12.15064491942729,1.4277516836712918,1,2,0,10.839723673204638,2.16357634493023,2023-01-24T00:44:00
TRN-004,BLK-015,68.68543871686572,93.42178701496485,0.7378340485624029,3,0,0,90.61695506050111,9.746411473098773,2023-04-12T13:07:00
TRN-003,BLK-015,76.59225608254951,20.05104980467144,3.873044642868301,13,1,1,14.13103894272454,2.2967125038003093,2023-01-27T07:23:00
TRN-003,BLK-011,73.8338624669983,77.59441372935905,5.611947719734695,12,0,1,45.15735816479641,-12.286650667145935,2023-07-17T03:15:00
TRN-009,BLK-003,119.86380643407715,30.92258154251837,1.7408428077540725,17,1,1,12.580178101597799,-1.1578375363083937,2023-05-01T03:58:00
TRN-005,BLK-012,26.48659892134268,1.7602903447083929,3.2090254155590454,20,1,1,11.48391822429011,10.705364071926677,2023-12-14T15:32:00
TRN-004,BLK-006,44.125466299835296,36.94719036961004,0.2502485560828047,6,2,1,63.91980326348344,13.93077713149621,2023-09-16T02:35:00
TRN-002,BLK-005,116.57885771655208,7.0620567313095854,17.18776246388996,8,1,0,11.331033261496142,24.884145222043472,2023-08-27T01:43:00
TRN-009,BLK-012,56.69966631991416,92.49674049852698,4.0586068916673845,22,2,0,144.64583212684374,50.823714313744986,2023-06-29T08:14:00
TRN-006,BLK-008,42.090333377305804,16.763301142123368,23.384012165854436,0,0,0,25.87913715687314,25.366972033960682,2023-02-12T04:05:00
TRN-001,BLK-020,23.558038585903954,28.240085235212064,3.537357170567919,18,1,1,61.9276107606094,-6.459742945498885,2023-07-15T06:03:00
TRN-007,BLK-003,65.75176103464425,33.230924873942634,7.9143021009682,17,0,0,29.677559932092358,7.267875860492399,2023-01-14T03:52:00
TRN-007,BLK-015,55.225213299141956,0.9678858203149621,5.916189409516158,8,1,0,1.0,5.864619922507948,2023-03-19T12:30:00
TRN-004,BLK-017,48.44361698176825,99.7158898931564,2.67761195510189,1,2,0,193.14770818363044,72.32187910044101,2023-09-16T11:05:00
TRN-005,BLK-006,86.50308443653434,16.350757228869583,0.003870650476299306,6,1,1,15.900837787034025,4.563547135314803,2023-11-29T01:04:00
TRN-006,BLK-008,46.13503261492376,3.554389421205928,24.79641425136832,0,2,1,12.326611533576031,32.50043524615779,2023-04-29T23:15:00
TRN-007,BLK-008,69.12977535453683,44.331431030185186,6.751161669872646,9,1,0,57.312643825290735,25.587102104045698,2023-05-02T06:45:00
TRN-007,BLK-014,97.50422109030777,30.930589139257613,11.578630058383766,15,2,1,20.38920006203376,12.934445436111453,2023-07-21T11:44:00
TRN-001,BLK-002,91.12117011630585,3.7044800390485633,19.070140381708555,11,1,1,1.0,17.630874050303756,2023-09-09T19:55:00
TRN-010,BLK-015,106.97084020562745,58.18567221034685,2.8673225119316044,17,1,0,45.36507753488748,15.596026191010566,2023-12-21T09:15:00
TRN-007,BLK-008,108.8660343013329,28.716803203181374,12.867817049462978,2,0,0,23.35025087878818,20.39120141980715,2023-09-20T11:09:00
TRN-007,BLK-016,73.36908997699435,36.3061021409263,0.24750399081513677,22,0,0,33.039664140502296,3.596652286857214,2023-09-03T03:50:00
TRN-006,BLK-019,45.809700631733534,36.053857315872726,4.963198893709172,17,2,0,71.8353567052423,29.57642995480705,2023-08-16T06:52:00
TRN-003,BLK-018,60.4072546526803,9.675157120493182,5.2186495081983075,21,1,0,12.489819287957275,8.098539813828731,2023-03-16T03:57:00
TRN-006,BLK-014,61.856515492633626,68.1501436262743,1.1307281020450846,8,1,1,61.078151072213174,-3.8958566811490822,2023-05-24T07:56:00
TRN-006,BLK-013,48.99866405455541,50.62619152208311,1.5581315445238935,3,1,0,76.30849946704316,15.873685898962846,2023-07-09T20:11:00
TRN-005,BLK-011,82.6947145390586,75.88250797507612,7.157121165109325,20,0,1,42.8610459740215,-5.039166378286479,2023-10-02T12:14:00
TRN-001,BLK-015,90.02342509722992,66.90552542054313,16.50358041104343,1,0,0,43.92097633298962,15.832479505282095,2023-06-17T15:10:00
TRN-002,BLK-016,94.58648799533049,1.6328139150201704,2.5188397592559713,21,2,0,1.0,2.4830804560239206,2023-05-08T07:18:00
TRN-007,BLK-004,64.52775843791177,6.731364049878563,3.265569143666549,21,2,1,9.384245506452018,6.390774311977479,2023-03-07T17:43:00
TRN-003,BLK-014,114.1473603370483,94.84435227650224,0.7307848638205733,10,0,1,38.518917232408214,-10.603935515600789,2023-11-29T08:51:00
TRN-002,BLK-020,58.684273874384225,38.17101684544424,7.460570545434413,0,0,0,36.09852273000614,4.532266162796381,2023-03-08T01:45:00
TRN-008,BLK-020,20.112594986988235,27.610492431935185,2.0034695288921984,13,1,0,105.67364461379411,25.30934673187427,2023-05-27T00:55:00
TRN-004,BLK-012,26.0666247505212,38.61160067812497,9.28126758069303,20,2,1,107.03548059793064,27.44079807537233,2023-09-22T06:28:00
TRN-008,BLK-018,24.898687784097234,89.81336929967885,12.024174591934756,7,2,1,259.5345034232081,55.12951497215897,2023-04-23T22:24:00
TRN-009,BLK-013,30.842041218618192,55.5555209139036,4.948762864031016,16,1,1,103.20755957885588,0.07880477126119523,2023-11-05T20:31:00
TRN-008,BLK-002,64.51265979058408,93.70217332897687,2.996856921464986,4,2,1,97.50448604395613,13.353635554368314,2023-01-07T08:06:00
TRN-008,BLK-008,96.46075744165405,82.75273998825037,7.509940192543617,18,2,1,62.98214778945636,19.018675052412654,2023-12-31T11:20:00
TRN-007,BLK-014,34.85919447465747,38.24561137746151,0.9183964248917574,17,1,1,61.30710079122203,-3.603237992210008,2023-09-12T13:53:00
TRN-003,BLK-014,56.36929275179781,3.3903506521200333,0.488945556009088,8,2,0,2.6266759199222567,-0.49309932216158875,2023-05-16T14:19:00
TRN-003,BLK-017,88.5087075137232,24.026109511416173,6.225068590671161,7,0,0,12.773182401552372,2.710965693639136,2023-04-24T19:01:00
TRN-010,BLK-014,46.492451439071516,91.55346359566248,5.755526358295475,10,2,1,142.70440016960268,30.307244840665284,2023-11-08T14:24:00
TRN-010,BLK-019,20.66997951075941,15.89504445615787,3.2770150029905483,20,1,1,49.92026136686193,7.05776922263745,2023-04-28T21:03:00
TRN-009,BLK-016,29.999288791628903,23.931728102931427,0.4761890143715361,20,2,1,53.33559119205661,5.947189277307026,2023-08-10T21:57:00
TRN-009,BLK-019,97.25604509950867,26.831931827005885,9.687439809726655,10,0,1,16.68510468843863,9.819168222447427,2023-09-30T01:32:00
TRN-002,BLK-009,66.73100030706325,31.808501512627473,14.522149250363663,10,0,0,27.678634960168292,13.600732031250613,2023-09-07T13:16:00
TRN-008,BLK-007,34.74520479500818,83.64651061407719,0.630516505419445,17,2,1,178.38269687183586,34.56765127869263,2023-04-20T19:23:00
TRN-002,BLK-003,36.47515515019732,84.22104237930968,0.9722177628520705,10,2,1,163.03028088534467,25.462648112941512,2023-11-29T23:53:00
TRN-005,BLK-015,39.18300672976308,12.629206488555234,7.639132385401416,16,1,0,29.995292869115048,18.295623754688435,2023-08-06T20:06:00
TRN-007,BLK-009,40.01228896524812,61.13091691128601,2.8367586255267936,7,2,0,139.21224933692443,50.380795282521724,2023-12-05T22:50:00
TRN-003,BLK-010,88.04214079871231,65.27822951029938,4.324717190894672,19,1,1,46.82548443251632,6.663621275795817,2023-07-31T00:18:00
TRN-004,BLK-017,63.88682119570814,42.894351821059075,0.12317295462956575,0,2,1,53.5221459432932,13.360623852922762,2023-11-07T11:57:00
TRN-005,BLK-001,95.10779916360391,84.04035143336341,7.155462958838614,14,0,1,46.35616976133876,0.4936769863068111,2023-12-13T05:55:00
TRN-003,BLK-006,92.64043382708952,72.46416066664207,1.5925294808270174,22,0,1,35.99195105978366,-9.348046223174237,2023-12-14T03:32:00
TRN-002,BLK-010,26.38965332050907,34.58504923120132,0.11943058952714856,21,2,1,86.10995481921161,7.596182892986683,2023-05-04T17:31:00
TRN-007,BLK-010,73.15866013827076,97.4857698312671,4.09355020957992,1,2,1,104.57573556976214,28.717764266768317,2023-05-10T17:45:00
TRN-009,BLK-003,114.73428094937796,66.71118012286526,3.0938384786229984,10,1,0,30.304113876733865,-1.4884893798551109,2023-05-28T03:20:00
TRN-001,BLK-015,99.68028697263011,68.2452248018651,0.7826140645651771,13,1,0,44.20546706155086,3.9096130310530732,2023-07-18T21:20:00
TRN-009,BLK-007,119.58121067162953,91.82692386435778,3.668181902096435,2,2,1,45.92580162436428,3.5197265347758626,2023-09-15T22:56:00
TRN-006,BLK-006,65.54400345482875,0.3141402917992808,0.4985728353005231,8,0,0,1.0,1.2110039271707855,2023-01-25T06:06:00
TRN-001,BLK-001,96.03764797884173,23.428195770381578,1.8888323702212484,5,1,1,20.8225662892464,8.074516397080446,2023-03-18T10:18:00
TRN-007,BLK-011,93.18917568366624,12.909274473887377,13.012463236102631,16,0,1,10.202473762292588,14.903279955065418,2023-09-08T06:34:00
TRN-008,BLK-014,41.32799118052561,58.70129887958835,5.932484514742241,8,2,1,105.07612948650892,25.786036465593952,2023-01-22T17:36:00
TRN-001,BLK-016,87.43053748670862,29.908524021175754,12.156964388554947,9,1,0,28.030162135744337,19.662130420468277,2023-09-17T00:51:00
TRN-010,BLK-016,33.77933141747299,25.090435826601077,1.3618510397178603,1,1,0,59.312359564553454,16.107723156939695,2023-12-05T00:01:00
TRN-009,BLK-004,34.01171772158911,15.841249089259367,5.732037950153819,16,2,0,35.67043400623454,13.456957615245761,2023-09-05T02:16:00
TRN-004,BLK-009,69.52494847838408,94.46159408543296,2.647922806921975,19,2,0,119.9587063964133,41.08631499716058,2023-03-21T16:02:00
TRN-004,BLK-007,27.886935807970264,63.910624410464024,0.7725475339230768,16,2,0,190.77808620047102,54.04404315616796,2023-08-18T21:37:00
TRN-007,BLK-020,117.97207773286013,36.565835408927505,20.480017920598588,9,1,0,24.759676382140857,26.642495993630202,2023-08-04T11:21:00
TRN-006,BLK-016,36.33974996684938,30.493317523449537,5.663845823638961,13,1,1,51.06298922426219,6.379789372683024,2023-02-11T20:32:00
TRN-003,BLK-009,93.71320182727989,80.49694427889172,1.4593261973952865,3,1,0,54.80506833989343,4.726120712911241,2023-01-09T08:28:00
TRN-007,BLK-010,99.8045468826677,23.681880135577373,3.551360459370883,14,0,0,18.417679359293277,7.732085165635205,2023-03-24T22:56:00
TRN-010,BLK-008,116.5699785747658,28.689818983306502,6.7716241419705,2,1,0,18.51477713157024,10.519398996926927,2023-11-30T02:37:00
TRN-010,BLK-005,45.06246821039974,50.60172850350575,3.0295825666938043,15,1,0,88.6135403608918,24.26768099585277,2023-06-16T12:10:00
TRN-009,BLK-004,108.26456646381324,20.458035767520542,15.136315346481988,8,0,0,12.59285703701153,16.391371049744023,2023-05-19T07:08:00
TRN-007,BLK-013,84.70162634630152,76.525642630498,5.249992897793381,22,2,1,59.797002732145344,10.838608425454208,2023-03-12T06:21:00
TRN-004,BLK-010,83.72330426599837,94.5369433719148,3.3425187900003546,19,2,1,87.77102897250876,23.363992820272045,2023-09-10T23:48:00
TRN-009,BLK-008,81.7528431752354,58.77954128040129,3.0914953381309966,8,2,1,51.77472493576471,11.726772887772157,2023-10-07T07:56:00
TRN-008,BLK-007,42.91891000988969,44.8946978652968,1.2839379980486652,14,1,1,53.172743897396586,-8.305440238996416,2023-08-31T17:09:00
TRN-003,BLK-019,39.33699621638175,55.57837918141873,0.5729219822379383,12,1,0,106.81141403256028,22.611651986209406,2023-08-08T01:33:00
TRN-006,BLK-017,85.59400475569662,21.657319945803,0.5182882150775082,6,1,1,18.56704931105687,3.903909802813637,2023-04-03T04:50:00
TRN-009,BLK-001,51.70859912104541,5.917288325455394,22.593387041225142,16,0,1,10.89952283497714,26.626792720403657,2023-03-13T17:53:00
TRN-005,BLK-019,62.37801373916912,48.24135400904751,5.996795603370972,20,2,0,70.0902183631959,29.684747093402326,2023-07-14T14:45:00
TRN-001,BLK-011,33.12821199678634,62.258706028589486,7.120484101869299,18,1,1,108.51491539515341,2.875846941704002,2023-08-16T17:15:00
TRN-007,BLK-003,62.53335087994985,43.90824100263778,15.961083571537952,16,0,1,44.193556726882754,18.025209793154627,2023-01-09T03:03:00
TRN-007,BLK-020,84.23759048425157,19.969652744750665,3.0903277743770765,17,0,0,5.148140650273874,-5.985337809562772,2023-04-23T13:49:00
TRN-002,BLK-020,59.641475489368126,1.1465341205359136,11.30540915869123,4,1,1,1.5943845330893023,11.74636737783198,2023-07-18T11:11:00
TRN-009,BLK-012,112.6120414589553,58.117545523336304,0.8120123229047848,17,1,0,38.58548040130257,8.432307418769707,2023-09-11T22:37:00
TRN-005,BLK-014,108.49891330026975,17.665000332030477,0.7419264839351409,6,0,1,8.404074022732454,-0.6227611120646135,2023-12-25T19:31:00
TRN-003,BLK-002,84.04193697391499,91.11995433084914,1.0582653033410228,16,1,0,69.78114056623504,5.78620199651609,2023-04-11T05:56:00
TRN-004,BLK-007,66.22441660923442,46.393631085895514,11.590009530953239,6,2,1,59.057360588243036,28.614264994558916,2023-06-06T08:59:00
TRN-009,BLK-014,119.67244962531535,37.693411187080606,5.795035438277405,4,0,0,32.54778180306104,19.444527131077184,2023-04-14T21:51:00
TRN-008,BLK-004,102.48633362382463,22.530542869832015,0.2028329677889959,15,1,0,6.595663357975512,-6.391872813127834,2023-06-23T13:43:00
TRN-002,BLK-020,37.66414457610607,2.866650739293386,7.856624565615922,8,0,0,1.0,4.289972480632199,2023-08-07T11:32:00
TRN-008,BLK-006,111.40852580907234,22.020391707051402,5.8611830787455945,16,0,0,5.708005230600292,-0.29007912847432493,2023-07-18T15:40:00
TRN-010,BLK-019,37.98161275888816,15.825370466456478,10.722207397516094,8,0,0,23.415530701360296,9.13821440789808,2023-10-15T07:31:00
TRN-008,BLK-002,34.926391447826994,28.51020134177854,3.9148941923857405,2,1,1,43.02731359101659,-2.0354280270999583,2023-10-17T22:42:00
TRN-002,BLK-018,58.09318861490664,86.03557611486538,3.3493789327258443,1,2,1,105.23967752790188,19.729507002753312,2023-04-09T11:05:00
TRN-004,BLK-009,63.99821377415564,33.802748559109986,4.179476818002223,17,1,1,35.1726698954434,7.661185451560656,2023-10-02T07:31:00
TRN-010,BLK-002,112.26878162046795,87.37541685672741,4.65078035415113,11,2,0,74.92276892759966,32.877353458353085,2023-08-15T22:26:00
TRN-008,BLK-004,100.43100403530683,11.26688203447751,2.3310206525517874,20,2,1,3.3610093959101137,-1.039087782750821,2023-08-17T23:46:00
TRN-010,BLK-009,98.6020289504841,59.69857994598512,0.3099084951938649,10,1,0,45.87243091901316,9.855350660680761,2023-03-12T10:02:00
TRN-008,BLK-005,35.08828704107221,44.6382830362003,9.13309356185337,18,0,1,55.56925605920051,-11.627879296560893,2023-08-20T12:40:00
TRN-008,BLK-013,79.8867029348407,28.014062613064084,5.240081172161954,10,2,1,25.38849460572864,9.588231201962618,2023-09-29T03:03:00
TRN-004,BLK-018,106.64859256145257,72.1341803003286,12.03203059171997,5,1,1,37.11152555813207,8.56120326483084,2023-12-28T11:32:00
TRN-009,BLK-004,29.64247621699453,46.8384394905148,7.838380848116321,0,2,1,109.76392141760503,22.79556787354894,2023-09-27T10:51:00
TRN-007,BLK-017,35.666727994270644,54.09222768833213,6.362129673357083,18,2,1,103.61334804052828,18.979363300999573,2023-06-18T09:42:00
TRN-001,BLK-020,109.80330481495909,99.64680674557866,1.8546328835484716,18,0,0,58.7724230235535,6.176887810520287,2023-05-23T11:02:00
